tenant,policyId,num_id,level,policyClass,exposed,pathNode,inheritPath,inheritedFrom,duplicatesYN,resourceClass,resourceType,activity,name,connectionId,canStopForUser,technicalName
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.preparationUser,app.datahub-app-data.preparationUser,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.publisher,app.datahub-app-data.publisher,N,metadata,app.datahub-app-data.publication,execute,,,,
